Time:long,Delta Time:ulong,Master ID:ubyte,Master Name:string,Channel Number:ubyte,Module:string,Domain:string,Class:string,Type:string,Data Message:string,Data:ulong,Trace Status:string,Receiver Status:string
1854918,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
1884433,9667,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
1884433,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
1884433,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
1884433,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
1884433,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
1884433,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
1898406,265,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
1898406,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
1898406,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
1898406,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
1898406,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
1898406,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
1941956,1884,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
1941956,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
1941956,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
1941956,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
1941956,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
1941956,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
1949735,7779,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
1949735,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
1949735,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
1949735,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
1949735,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
1949735,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
1985483,1883,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
1985483,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
1985483,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
1985483,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
1985483,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
1985483,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2014998,9667,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2014998,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2014998,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2014998,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2014998,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2014998,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2028971,265,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2028971,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2028971,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2028971,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2028971,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2028971,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2072521,1884,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2072521,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2072521,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2072521,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2072521,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2072521,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2080300,7779,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2080300,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2080300,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2080300,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2080300,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2080300,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2116048,1883,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2116048,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2116048,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2116048,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2116048,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2116048,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2145563,9667,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2145563,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2145563,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2145563,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2145563,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2145563,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2159536,265,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2159536,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2159536,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2159536,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2159536,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2159536,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2203086,1884,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2203086,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2203086,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2203086,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2203086,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2203086,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2210865,7779,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2210865,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2210865,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2210865,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2210865,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2210865,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2246613,1883,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2246613,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2246613,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2246613,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2246613,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2246613,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2276128,9667,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2276128,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2276128,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2276128,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2276128,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2276128,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2290101,265,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2290101,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2290101,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2290101,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2290101,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2290101,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2333651,1884,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2333651,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2333651,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2333651,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2333651,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2333651,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2341430,7779,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2341430,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2341430,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2341430,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2341430,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2341430,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2377178,1883,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2377178,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2377178,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2377178,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2377178,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2377178,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2406693,9667,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2406693,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2406693,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2406693,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2406693,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2406693,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2420666,265,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2420666,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2420666,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2420666,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2420666,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2420666,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2464216,1884,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2464216,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2464216,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2464216,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2464216,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2464216,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2471995,7779,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2471995,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2471995,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2471995,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2471995,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2471995,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2507743,1883,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2507743,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2507743,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2507743,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2507743,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2507743,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2537258,9667,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2537258,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2537258,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2537258,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2537258,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2537258,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2551231,265,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2551231,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2551231,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2551231,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2551231,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2551231,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2594781,1884,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2594781,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2594781,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2594781,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2594781,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2594781,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2602560,7779,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2602560,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2602560,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2602560,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2602560,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2602560,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2638308,1883,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2638308,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2638308,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2638308,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2638308,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2638308,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2667823,9667,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2667823,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2667823,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2667823,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2667823,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2667823,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2681796,265,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2681796,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2681796,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2681796,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2681796,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2681796,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2725346,1884,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2725346,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2725346,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2725346,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2725346,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2725346,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2733125,7779,128,CPTracer,,CPT,L2_0,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2733125,,128,CPTracer,,CPT,L2_0,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2733125,,128,CPTracer,,CPT,L2_0,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2733125,,128,CPTracer,,CPT,L2_0,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2733125,,128,CPTracer,,CPT,L2_0,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2733125,,128,CPTracer,,CPT,L2_0,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
2768873,1883,128,CPTracer,,CPT,DDR,Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window,Value,,0,,
2768873,,128,CPTracer,,CPT,DDR,Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted,Value,,0,,
2768873,,128,CPTracer,,CPT,DDR,Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window,Value,,0,,
2768873,,128,CPTracer,,CPT,DDR,Bus Contention(%) = Accumulated wait time / Sliding Time Window,Value,,0,,
2768873,,128,CPTracer,,CPT,DDR,Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted,Value,,0,,
2768873,,128,CPTracer,,CPT,DDR,Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window,Value,,0,,
